num	tf	experiment_type	dataset	final_verdict
1748	ZNF358	AFS-GFPIVT	YWR_B_AffSeq_A5_ZNF358-DBD	good
1749	ZNF358	AFS-GFPIVT	YWR_B_AffSeq_B5_ZNF358-FL	good
3776	ZNF362	CHS	THC_0364.Rep-DIANA_0293	good
3777	ZNF362	CHS	THC_0364.Rep-MICHELLE_0314	good
3778	ZNF362	CHS	THC_0411.Rep-DIANA_0293	good
3779	ZNF362	CHS	THC_0411.Rep-MICHELLE_0314	good
3785	ZNF362	SMS	UT380-331	good
3786	ZNF362	SMS	UT380-331-2	good
3787	ZNF362	SMS	UT380-331-3	good
3781	ZNF362	HTS-IVT	YWH_A_GC40NATTTGC	bad
3782	ZNF362	HTS-IVT	YWH_A_GT40NCATTCT	good
3773	ZNF362	AFS-IVT	YWH_B_AffSeq_F10_ZNF362	good
3783	ZNF362	HTS-LYS	YWK_A_GA40NACTTTG	good
3774	ZNF362	AFS-LYS	YWK_B_AffSeq_E5_ZNF362	good
3784	ZNF362	HTS-LYS	YWK_C_GA40NACTTTG	good
3775	ZNF362	AFS-LYS	YWK_D_AffSeq_E5_ZNF362	good
3780	ZNF362	HTS-GFPIVT	YWR_A_CA40NCTTTGA	good
3772	ZNF362	AFS-GFPIVT	YWR_B_AffSeq_C5_ZNF362-FL	good
1430	ZNF365	HTS-LYS	YWG_A_GG40NTAGTTT	bad
1431	ZNF365	HTS-LYS	YWG_A_GT40NTTGGTG	bad
1427	ZNF365	HTS-GFPIVT	YWR_A_CT40NTCTAGT	dunno
1432	ZNF365	SMS	UT380-332	bad
1433	ZNF365	SMS	UT380-332-2	bad
1429	ZNF365	HTS-LYS	YWD_A_TC40NACGGGA	bad
1426	ZNF365	AFS-LYS	YWD_B_AffSeq_G11_ZNF365	bad
1428	ZNF365	HTS-IVT	YWF_A_AA40NGTGGTC	bad
3212	ZNF367	CHS	THC_0045	good
3213	ZNF367	CHS	THC_0046	good
3216	ZNF367	SMS	UT380-333	good
3215	ZNF367	HTS-LYS	YWD_A_TG40NCTGTGG	good
3211	ZNF367	AFS-LYS	YWD_B_AffSeq_H08_ZNF367	good
3214	ZNF367	HTS-GFPIVT	YWR_A_GA40NACTTTG	good
3210	ZNF367	AFS-GFPIVT	YWR_B_AffSeq_E5_ZNF367-FL	good
1328	ZNF382	HTS-LYS	AAT_A_AT40NTCTGTC	bad
1321	ZNF382	AFS-LYS	AATA_AffSeq_B6_ZNF382	bad
1327	ZNF382	HTS-IVT	AATB_A_GA40NTTCCTA	bad
1322	ZNF382	CHS	SI0051	good
1323	ZNF382	CHS	SI0057	good
1324	ZNF382	CHS	SI0110	good
1325	ZNF382	CHS	SI0571	good
1326	ZNF382	CHS	THC_0910	bad
2608	ZNF384	HTS-IVT	AATB_A_GG40NTAGTTT	bad
2609	ZNF384	HTS-LYS	AAT_A_CT40NTACGTT	good
2605	ZNF384	AFS-LYS	AATA_AffSeq_D7_ZNF384	good
2607	ZNF384	CHS	SI0524	good
2610	ZNF384	HTS-LYS	YWD_A_GT40NGCGTGT	good
2606	ZNF384	AFS-LYS	YWD_B_AffSeq_F11_ZNF384	good
3017	ZNF385A	AFS-LYS	YWK_D_AffSeq_F5_ZNF385A	bad
3018	ZNF385A	CHS	THC_0418.Rep-MICHELLE_0314	bad
3019	ZNF385A	HTS-IVT	YWH_A_TC40NAATCTC	bad
3020	ZNF385A	HTS-LYS	YWK_A_GT40NGGCATT	bad
3016	ZNF385A	AFS-LYS	YWK_B_AffSeq_F5_ZNF385A	bad
3021	ZNF385A	HTS-LYS	YWK_C_GT40NGGCATT	bad
3906	ZNF385B	SMS	UT380-335	bad
3907	ZNF385B	SMS	UT380-335-2	bad
3903	ZNF385B	HTS-IVT	YWE_A_AG40NTGGCTA	bad
3904	ZNF385B	HTS-LYS	YWK_A_TA40NGAGGGT	bad
3900	ZNF385B	AFS-LYS	YWK_B_AffSeq_G5_ZNF385B	bad
3905	ZNF385B	HTS-LYS	YWK_C_TA40NGAGGGT	bad
3901	ZNF385B	AFS-LYS	YWK_D_AffSeq_G5_ZNF385B	bad
3902	ZNF385B	HTS-GFPIVT	YWR_A_GT40NGGCATT	bad
3899	ZNF385B	AFS-GFPIVT	YWR_B_AffSeq_F5_ZNF385B-FL	bad
1553	ZNF385C	SMS	UT380-336	bad
1550	ZNF385C	HTS-IVT	YWH_A_TT40NTACAGC	bad
1551	ZNF385C	HTS-LYS	YWK_A_TG40NGACCTT	bad
1547	ZNF385C	AFS-LYS	YWK_B_AffSeq_H5_ZNF385C	bad
1552	ZNF385C	HTS-LYS	YWK_C_TG40NGACCTT	bad
1548	ZNF385C	AFS-LYS	YWK_D_AffSeq_H5_ZNF385C	bad
1549	ZNF385C	HTS-GFPIVT	YWR_A_TA40NGAGGGT	bad
1546	ZNF385C	AFS-GFPIVT	YWR_B_AffSeq_G5_ZNF385C-FL	bad
3453	ZNF395	CHS	THC_0294.Rep-DIANA_0293	good
3454	ZNF395	CHS	THC_0294.Rep-MICHELLE_0314	good
3461	ZNF395	SMS	UT380-337	good
3462	ZNF395	SMS	UT380-338	good
3457	ZNF395	HTS-IVT	YWH_A_AC40NTGTTAC	bad
3458	ZNF395	HTS-IVT	YWH_A_AT40NCGGGTT	good
3450	ZNF395	AFS-IVT	YWH_B_AffSeq_B11_ZNF395	good
3459	ZNF395	HTS-LYS	YWK_A_AA40NGTGGTG	good
3451	ZNF395	AFS-LYS	YWK_B_AffSeq_A6_ZNF395	good
3460	ZNF395	HTS-LYS	YWK_C_AA40NGTGGTG	good
3452	ZNF395	AFS-LYS	YWK_D_AffSeq_A6_ZNF395	good
3455	ZNF395	HTS-GFPIVT	YWM_A_GG40NGTGAGA	good
3448	ZNF395	AFS-GFPIVT	YWM_B_AffSeq_E12_ZNF395-DBD	good
3456	ZNF395	HTS-GFPIVT	YWR_A_TG40NGACCTT	good
3449	ZNF395	AFS-GFPIVT	YWR_B_AffSeq_H5_ZNF395-FL	good
3354	ZNF407	SMS	UT380-339	bad
3350	ZNF407	CHS	THC_0668	good
3355	ZNF407	SMS	UT380-340	good
3352	ZNF407	HTS-IVT	YWF_A_AG40NTGGCTA	good
3353	ZNF407	HTS-LYS	YWL_A_AC40NTGTTAC	good
3349	ZNF407	AFS-LYS	YWL_B_AffSeq_A11_ZNF407	good
3351	ZNF407	HTS-GFPIVT	YWR_A_AA40NGTGGTG	good
3348	ZNF407	AFS-GFPIVT	YWR_B_AffSeq_A6_ZNF407-DBD	good
1802	ZNF428	CHS	THC_0279	bad
1803	ZNF428	CHS	THC_0280	bad
1804	ZNF428	HTS-GFPIVT	YWR_A_AG40NCTTTTC	dunno
1801	ZNF428	CHS	THC_0082	dunno
1807	ZNF428	SMS	UT380-341	bad
1805	ZNF428	HTS-IVT	YWH_A_CC40NCGTTTT	bad
1806	ZNF428	HTS-IVT	YWH_A_CT40NTACGTT	bad
270	ZNF43	SMS	UT380-342	bad
274	ZNF43	SMS	UT380-343-2	bad
276	ZNF43	SMS	UT380-344	bad
268	ZNF43	HTS-IVT	YWE_A_CA40NCATGTC	bad
269	ZNF43	HTS-IVT	YWH_A_GC40NCACTTC	bad
263	ZNF43	AFS-IVT	YWH_B_AffSeq_E11_ZNF43_DBD_2	bad
264	ZNF43	CHS	THC_0573	good
271	ZNF43	SMS	UT380-342-2	good
272	ZNF43	SMS	UT380-342-3	bad
273	ZNF43	SMS	UT380-343	good
275	ZNF43	SMS	UT380-343-3	bad
265	ZNF43	HTS-GFPIVT	YWR_A_CA40NGCCTTT	good
266	ZNF43	HTS-GFPIVT	YWR_A_CT40NTTGCGC	good
267	ZNF43	HTS-GFPIVT	YWR_A_GC40NTATAGG	good
260	ZNF43	AFS-GFPIVT	YWR_B_AffSeq_C6_ZNF43-DBD1	good
261	ZNF43	AFS-GFPIVT	YWR_B_AffSeq_D6_ZNF43-DBD2	good
262	ZNF43	AFS-GFPIVT	YWR_B_AffSeq_E6_ZNF43-FL	good
377	ZNF436	HTS-LYS	AAT_A_GC40NCACTTC	bad
374	ZNF436	AFS-LYS	AATA_AffSeq_E7_ZNF436	good
376	ZNF436	HTS-IVT	AATB_A_TA40NAGGCTT	bad
373	ZNF436	AFS-IVT	AATBA_AffSeq_G11_ZNF436	good
375	ZNF436	CHS	SI0433	good
4220	ZNF446	CHS	THC_0213	bad
4224	ZNF446	HTS-LYS	YWK_A_CG40NACGGTT	bad
4218	ZNF446	AFS-LYS	YWK_B_AffSeq_D2_ZNF446	bad
4225	ZNF446	HTS-LYS	YWK_C_CG40NACGGTT	bad
4219	ZNF446	AFS-LYS	YWK_D_AffSeq_D2_ZNF446	bad
4226	ZNF446	SMS	UT380-345	bad
4222	ZNF446	HTS-IVT	YWE_A_CT40NCGGAGA	bad
4217	ZNF446	AFS-IVT	YWE_B_AffSeq_D04_ZNF446	bad
4223	ZNF446	HTS-IVT	YWF_A_CA40NCATGTC	bad
4221	ZNF446	HTS-GFPIVT	YWR_A_GT40NGTTCTC	bad
2075	ZNF454	HTS-LYS	AAT_A_CC40NTTGTTA	bad
2072	ZNF454	AFS-LYS	AATA_AffSeq_C6_ZNF454	bad
2074	ZNF454	HTS-IVT	AATB_A_TG40NTGATCT	bad
2073	ZNF454	CHS	SI0159	good
2076	ZNF469	AFS-GFPIVT	YWR_B_AffSeq_G6_ZNF469-DBD	bad
2079	ZNF469	SMS	UT380-346	bad
2078	ZNF469	HTS-IVT	YWJ_A_AG40NTCGACT	bad
2077	ZNF469	HTS-GFPIVT	YWR_A_TA40NGCTGTA	bad
3499	ZNF470	SMS	UT380-347	bad
3488	ZNF470	AFS-IVT	YWH_B_AffSeq_G11_ZNF470_DBD	bad
3494	ZNF470	HTS-GFPIVT	YWR_A_AC40NGTATGA	good
3486	ZNF470	AFS-GFPIVT	YWR_B_AffSeq_A7_ZNF470-FL	good
3490	ZNF470	CHS	THC_0302.Rep-DIANA_0293	good
3491	ZNF470	CHS	THC_0302.Rep-MICHELLE_0314	good
3492	ZNF470	CHS	THC_0446.Rep-DIANA_0293	good
3493	ZNF470	CHS	THC_0446.Rep-MICHELLE_0314	good
3496	ZNF470	HTS-IVT	YWH_A_TC40NACGGGA	bad
3497	ZNF470	HTS-LYS	YWK_A_GA40NTGTATC	bad
3498	ZNF470	HTS-LYS	YWK_C_GA40NTGTATC	bad
3489	ZNF470	AFS-LYS	YWK_D_AffSeq_D12_ZNF470	bad
3495	ZNF470	HTS-GFPIVT	YWR_A_TG40NTGTGTT	good
3487	ZNF470	AFS-GFPIVT	YWR_B_AffSeq_H6_ZNF470-DBD	good
3292	ZNF471	SMS	UT380-349	bad
3289	ZNF471	HTS-IVT	YWF_A_CT40NCGGAGA	bad
3288	ZNF471	HTS-GFPIVT	YWR_A_CC40NTGAGTA	good
3282	ZNF471	CHS	THC_0310.Rep-DIANA_0293	good
3283	ZNF471	CHS	THC_0310.Rep-MICHELLE_0314	good
3284	ZNF471	CHS	THC_0453.Rep-DIANA_0293	good
3285	ZNF471	CHS	THC_0453.Rep-MICHELLE_0314	good
3286	ZNF471	CHS	THC_0884	good
3290	ZNF471	HTS-LYS	YWK_A_GC40NTCTCTT	bad
3280	ZNF471	AFS-LYS	YWK_B_AffSeq_E7_ZNF471	bad
3291	ZNF471	HTS-LYS	YWK_C_GC40NTCTCTT	bad
3281	ZNF471	AFS-LYS	YWK_D_AffSeq_E7_ZNF471	bad
3287	ZNF471	HTS-GFPIVT	YWR_A_AT40NGAGAGG	good
3278	ZNF471	AFS-GFPIVT	YWR_B_AffSeq_B7_ZNF471-DBD	good
3279	ZNF471	AFS-GFPIVT	YWR_B_AffSeq_C7_ZNF471-FL	good
2320	ZNF474	AFS-GFPIVT	YWR_B_AffSeq_D7_ZNF474-FL	bad
2328	ZNF474	SMS	UT380-351	bad
2324	ZNF474	HTS-IVT	YWH_A_AC40NTCCTTG	bad
2325	ZNF474	HTS-IVT	YWH_A_TT40NTAGCAG	bad
2321	ZNF474	AFS-IVT	YWH_B_AffSeq_A12_ZNF474	bad
2326	ZNF474	HTS-LYS	YWK_A_GT40NTGTGGA	bad
2327	ZNF474	HTS-LYS	YWK_C_GT40NTGTGGA	bad
2322	ZNF474	AFS-LYS	YWK_D_AffSeq_F7_ZNF474	bad
2323	ZNF474	HTS-GFPIVT	YWR_A_CT40NGCGCTA	bad
3310	ZNF48	CHS	THC_0326.Rep-DIANA_0293	good
3311	ZNF48	CHS	THC_0326.Rep-MICHELLE_0314	good
3312	ZNF48	CHS	THC_0381.Rep-DIANA_0293	good
3313	ZNF48	CHS	THC_0381.Rep-MICHELLE_0314	good
3318	ZNF48	SMS	UT380-352	bad
3315	ZNF48	HTS-IVT	YWJ_A_CA40NTCGATG	bad
3316	ZNF48	HTS-LYS	YWK_A_TC40NTGCATA	good
3308	ZNF48	AFS-LYS	YWK_B_AffSeq_G7_ZNF48	good
3317	ZNF48	HTS-LYS	YWK_C_TC40NTGCATA	good
3309	ZNF48	AFS-LYS	YWK_D_AffSeq_G7_ZNF48	good
3314	ZNF48	HTS-GFPIVT	YWR_A_GC40NTCTCTT	good
3307	ZNF48	AFS-GFPIVT	YWR_B_AffSeq_E7_ZNF48-FL	good
2757	ZNF490	HTS-IVT	AATB_A_AA40NGTGGTC	bad
2758	ZNF490	HTS-LYS	AAT_A_GT40NGCGTGT	bad
2755	ZNF490	AFS-LYS	AATA_AffSeq_F7_ZNF490	bad
2756	ZNF490	CHS	SI0271	good
798	ZNF493	SMS	UT380-353	bad
799	ZNF493	SMS	UT380-353-2	bad
802	ZNF493	SMS	UT380-355	bad
786	ZNF493	AFS-LYS	YWK_D_AffSeq_H7_ZNF493	bad
780	ZNF493	AFS-GFPIVT	YWR_B_AffSeq_F7_ZNF493-DBD1	bad
787	ZNF493	CHS	THC_0334.Rep-DIANA_0293	good
788	ZNF493	CHS	THC_0334.Rep-MICHELLE_0314	good
789	ZNF493	CHS	THC_0389.Rep-MICHELLE_0314	good
790	ZNF493	CHS	THC_0891	good
800	ZNF493	SMS	UT380-354	good
801	ZNF493	SMS	UT380-354-2	good
794	ZNF493	HTS-IVT	YWH_A_CG40NAATAGC	bad
795	ZNF493	HTS-IVT	YWH_A_GA40NTGTATC	bad
783	ZNF493	AFS-IVT	YWH_B_AffSeq_C12_ZNF493_DBD_1	bad
784	ZNF493	AFS-IVT	YWH_B_AffSeq_D12_ZNF493_DBD_2	bad
796	ZNF493	HTS-LYS	YWK_A_TG40NTCTTGC	bad
785	ZNF493	AFS-LYS	YWK_B_AffSeq_H7_ZNF493	bad
797	ZNF493	HTS-LYS	YWK_C_TG40NTCTTGC	bad
791	ZNF493	HTS-GFPIVT	YWR_A_GT40NTGTGGA	bad
792	ZNF493	HTS-GFPIVT	YWR_A_TC40NTGCATA	good
793	ZNF493	HTS-GFPIVT	YWR_A_TG40NTCTTGC	good
781	ZNF493	AFS-GFPIVT	YWR_B_AffSeq_G7_ZNF493-DBD2	good
782	ZNF493	AFS-GFPIVT	YWR_B_AffSeq_H7_ZNF493-FL	good
2646	ZNF497	CHS	THC_0397.Rep-MICHELLE_0314	bad
2651	ZNF497	SMS	UT380-356	bad
2652	ZNF497	SMS	UT380-356-2	bad
2648	ZNF497	HTS-IVT	YWH_A_GG40NGTGAGA	bad
2649	ZNF497	HTS-LYS	YWK_A_AC40NGTTCGA	bad
2645	ZNF497	AFS-LYS	YWK_B_AffSeq_A8_ZNF497	bad
2650	ZNF497	HTS-LYS	YWK_C_AC40NGTTCGA	bad
2647	ZNF497	HTS-GFPIVT	YWR_A_AC40NGTTCGA	good
2644	ZNF497	AFS-GFPIVT	YWR_B_AffSeq_A8_ZNF497-FL	good
3236	ZNF500	HTS-IVT	YWH_A_TA40NGTTAGC	bad
3237	ZNF500	HTS-IVT	YWH_A_TC40NTAAGTG	bad
3230	ZNF500	AFS-IVT	YWH_B_AffSeq_G12_ZNF500	bad
3238	ZNF500	HTS-LYS	YWK_A_CA40NTGCCGT	bad
3239	ZNF500	HTS-LYS	YWK_C_CA40NTGCCGT	bad
3232	ZNF500	AFS-LYS	YWK_D_AffSeq_C2_ZNF500	bad
3233	ZNF500	CHS	THC_0202	good
3234	ZNF500	CHS	THC_0210	good
3240	ZNF500	SMS	UT380-357	good
3231	ZNF500	AFS-LYS	YWK_B_AffSeq_C2_ZNF500	good
3235	ZNF500	HTS-GFPIVT	YWR_A_AT40NTCCCGA	good
3229	ZNF500	AFS-GFPIVT	YWR_B_AffSeq_B8_ZNF500-FL	good
1136	ZNF503	SMS	UT380-358	bad
1134	ZNF503	HTS-LYS	YWK_A_GA40NGGTCAT	bad
1135	ZNF503	HTS-LYS	YWK_C_GA40NGGTCAT	bad
1129	ZNF503	CHS	THC_0203	good
1130	ZNF503	CHS	THC_0211	good
1137	ZNF503	SMS	UT380-359	bad
1133	ZNF503	HTS-IVT	YWH_A_TT40NCTCGTC	bad
1127	ZNF503	AFS-LYS	YWK_B_AffSeq_E2_ZNF503	bad
1128	ZNF503	AFS-LYS	YWK_D_AffSeq_E2_ZNF503	bad
1131	ZNF503	HTS-GFPIVT	YWR_A_CC40NCCAATA	bad
1132	ZNF503	HTS-GFPIVT	YWR_A_CT40NTGTCTG	bad
1688	ZNF507	CHS	THC_0204	bad
1689	ZNF507	CHS	THC_0212	bad
1690	ZNF507	CHS	THC_0350.Rep-DIANA_0293	bad
1691	ZNF507	CHS	THC_0350.Rep-MICHELLE_0314	bad
1692	ZNF507	CHS	THC_0405.Rep-DIANA_0293	bad
1693	ZNF507	CHS	THC_0405.Rep-MICHELLE_0314	bad
1697	ZNF507	HTS-IVT	YWE_A_GA40NGAGCTG	bad
1698	ZNF507	HTS-IVT	YWI_A_AA40NTATCGC	bad
1685	ZNF507	AFS-IVT	YWI_B_AffSeq_A01_ZNF507_DBD_2	bad
1699	ZNF507	HTS-LYS	YWK_A_TA40NTCACTC	bad
1686	ZNF507	AFS-LYS	YWK_B_AffSeq_G2_ZNF507	bad
1700	ZNF507	HTS-LYS	YWK_C_TA40NTCACTC	bad
1687	ZNF507	AFS-LYS	YWK_D_AffSeq_G2_ZNF507	bad
1694	ZNF507	HTS-GFPIVT	YWR_A_GC40NCTTGTA	bad
1695	ZNF507	HTS-GFPIVT	YWR_A_GT40NGAAGTA	bad
1696	ZNF507	HTS-GFPIVT	YWR_A_TC40NGCGATT	bad
1684	ZNF507	AFS-GFPIVT	YWR_B_AffSeq_F8_ZNF507-DBD2	bad
1701	ZNF507	SMS	UT380-360	good
1702	ZNF507	SMS	UT380-362	good
959	ZNF510	SMS	UT380-363	dunno
960	ZNF510	SMS	UT380-364	bad
961	ZNF510	SMS	UT380-364-2	bad
950	ZNF510	CHS	THC_0358.Rep-DIANA_0293	good
951	ZNF510	CHS	THC_0358.Rep-MICHELLE_0314	good
952	ZNF510	CHS	THC_0412.Rep-DIANA_0293	good
953	ZNF510	CHS	THC_0412.Rep-MICHELLE_0314	good
956	ZNF510	HTS-IVT	YWI_A_AG40NTCGACT	bad
949	ZNF510	AFS-IVT	YWI_B_AffSeq_B01_ZNF510_DBD	bad
957	ZNF510	HTS-LYS	YWK_A_AC40NGTATGA	bad
958	ZNF510	HTS-LYS	YWK_C_AC40NGTATGA	bad
954	ZNF510	HTS-GFPIVT	YWR_A_AC40NGCTGCT	good
955	ZNF510	HTS-GFPIVT	YWR_A_TG40NCTGTGG	good
947	ZNF510	AFS-GFPIVT	YWR_B_AffSeq_A9_ZNF510-FL	good
948	ZNF510	AFS-GFPIVT	YWR_B_AffSeq_H8_ZNF510-DBD	good
2108	ZNF516	CHS	THC_0366.Rep-DIANA_0293	bad
2109	ZNF516	CHS	THC_0366.Rep-MICHELLE_0314	bad
2110	ZNF516	CHS	THC_0419.Rep-DIANA_0293	bad
2116	ZNF516	SMS	UT380-365	bad
2106	ZNF516	AFS-LYS	YWK_B_AffSeq_B8_ZNF516	bad
2107	ZNF516	AFS-LYS	YWK_D_AffSeq_B8_ZNF516	bad
2104	ZNF516	AFS-GFPIVT	YWR_B_AffSeq_B9_ZNF516-DBD	bad
2111	ZNF516	CHS	THC_0419.Rep-MICHELLE_0314	good
2113	ZNF516	HTS-IVT	YWF_A_GA40NGAGCTG	bad
2114	ZNF516	HTS-LYS	YWK_A_AT40NTCCCGA	bad
2115	ZNF516	HTS-LYS	YWK_C_AT40NTCCCGA	bad
2105	ZNF516	AFS-IVT	YWF_B_AffSeq_E04_ZNF516	dunno
2112	ZNF516	HTS-GFPIVT	YWR_A_AT40NAGCCTC	good
313	ZNF518B	AFS-IVT	YWI_B_AffSeq_C01_ZNF518B_DBD	bad
316	ZNF518B	CHS	THC_0669	good
317	ZNF518B	CHS	THC_0765	good
319	ZNF518B	HTS-IVT	YWI_A_CA40NTCGATG	bad
320	ZNF518B	HTS-LYS	YWN_A_TC40NGGCTGT	good
314	ZNF518B	AFS-LYS	YWN_B_AffSeq_H1_ZNF518B	good
321	ZNF518B	HTS-LYS	YWO_A_TC40NGGCTGT	good
315	ZNF518B	AFS-LYS	YWO_B_AffSeq_H1_ZNF518B	good
318	ZNF518B	HTS-GFPIVT	YWR_A_CC40NGACATG	good
312	ZNF518B	AFS-GFPIVT	YWR_B_AffSeq_C9_ZNF518B-DBD	good
624	ZNF526	CHS	THC_0574	bad
623	ZNF526	CHS	THC_0478	bad
619	ZNF526	AFS-GFPIVT	YWR_B_AffSeq_E9_ZNF526-DBD2	bad
632	ZNF526	SMS	UT380-368	bad
633	ZNF526	SMS	UT380-368-2	bad
628	ZNF526	HTS-IVT	YWE_A_GT40NACGATC	bad
629	ZNF526	HTS-IVT	YWI_A_CG40NGTTATT	bad
630	ZNF526	HTS-LYS	YWN_A_TA40NTCACTC	bad
621	ZNF526	AFS-LYS	YWN_B_AffSeq_G2_ZNF526	bad
631	ZNF526	HTS-LYS	YWO_A_TA40NTCACTC	bad
622	ZNF526	AFS-LYS	YWO_B_AffSeq_G2_ZNF526	bad
625	ZNF526	HTS-GFPIVT	YWR_A_CT40NCTACTT	bad
626	ZNF526	HTS-GFPIVT	YWR_A_GC40NAGAGTT	good
627	ZNF526	HTS-GFPIVT	YWR_A_GT40NTTGGTG	bad
620	ZNF526	AFS-GFPIVT	YWR_B_AffSeq_F9_ZNF526-FL	bad
1046	ZNF532	SMS	UT380-370	bad
1038	ZNF532	CHS	THC_0670	bad
1039	ZNF532	CHS	THC_0766	bad
1040	ZNF532	HTS-GFPIVT	YWR_A_TC40NTTCCGG	bad
1047	ZNF532	SMS	UT380-371	bad
1042	ZNF532	HTS-IVT	YWI_A_GA40NCTGATT	bad
1043	ZNF532	HTS-IVT	YWI_A_GG40NCGTAGT	bad
1036	ZNF532	AFS-IVT	YWI_B_AffSeq_F01_ZNF532_DBD_2	bad
1044	ZNF532	HTS-LYS	YWK_A_AT40NTCTGTC	bad
1037	ZNF532	AFS-LYS	YWK_B_AffSeq_B10_ZNF532	bad
1045	ZNF532	HTS-LYS	YWK_C_AT40NTCTGTC	bad
1041	ZNF532	HTS-GFPIVT	YWR_A_TG40NCCATTT	good
1035	ZNF532	AFS-GFPIVT	YWR_B_AffSeq_H9_ZNF532-DBD2	good
15	ZNF536	SMS	UT380-373-2	good
9	ZNF536	HTS-IVT	YWI_A_TC40NGGCTGT	good
2	ZNF536	AFS-IVT	YWI_B_AffSeq_G01_ZNF536_DBD_1	bad
7	ZNF536	HTS-GFPIVT	YWR_A_AT40NTCTGTC	bad
0	ZNF536	AFS-GFPIVT	YWR_B_AffSeq_A10_ZNF536-DBD1	bad
12	ZNF536	SMS	UT380-372	good
13	ZNF536	SMS	UT380-372-2	good
14	ZNF536	SMS	UT380-373	good
8	ZNF536	HTS-IVT	YWI_A_TA40NCGTCGG	good
3	ZNF536	AFS-IVT	YWI_B_AffSeq_H01_ZNF536_DBD_2	good
10	ZNF536	HTS-LYS	YWK_A_CC40NTTGTTA	bad
4	ZNF536	AFS-LYS	YWK_B_AffSeq_C10_ZNF536	bad
11	ZNF536	HTS-LYS	YWK_C_CC40NTTGTTA	bad
5	ZNF536	AFS-LYS	YWK_D_AffSeq_C10_ZNF536	bad
6	ZNF536	HTS-GFPIVT	YWR_A_AC40NGATGTT	good
1	ZNF536	AFS-GFPIVT	YWR_B_AffSeq_B10_ZNF536-DBD2	good
1657	ZNF551	SMS	UT380-374	bad
1658	ZNF551	SMS	UT380-375	bad
1653	ZNF551	HTS-GFPIVT	YWR_A_CT40NGTTGGG	bad
1650	ZNF551	CHS	THC_0671	good
1651	ZNF551	CHS	THC_0767	good
1654	ZNF551	HTS-IVT	YWI_A_AA40NCCGCGT	bad
1647	ZNF551	AFS-IVT	YWI_B_AffSeq_A02_ZNF551_DBD	bad
1655	ZNF551	HTS-LYS	YWN_A_AA40NCCGCGT	bad
1648	ZNF551	AFS-LYS	YWN_B_AffSeq_A2_ZNF551	bad
1656	ZNF551	HTS-LYS	YWO_A_AA40NCCGCGT	bad
1649	ZNF551	AFS-LYS	YWO_B_AffSeq_A2_ZNF551	bad
1652	ZNF551	HTS-GFPIVT	YWR_A_CC40NTTGTTA	good
1645	ZNF551	AFS-GFPIVT	YWR_B_AffSeq_C10_ZNF551-DBD	good
1646	ZNF551	AFS-GFPIVT	YWR_B_AffSeq_D10_ZNF551-FL	good
3892	ZNF568	SMS	UT380-376	bad
3889	ZNF568	HTS-IVT	YWI_A_AG40NACCATA	bad
3885	ZNF568	AFS-IVT	YWI_B_AffSeq_B02_ZNF568_DBD	bad
3890	ZNF568	HTS-LYS	YWN_A_GG40NCGTAGT	bad
3891	ZNF568	HTS-LYS	YWO_A_GG40NCGTAGT	bad
3886	ZNF568	AFS-LYS	YWO_B_AffSeq_F1_ZNF568	bad
3887	ZNF568	HTS-GFPIVT	YWR_A_GC40NATTTGC	good
3888	ZNF568	HTS-GFPIVT	YWR_A_GT40NCATTCT	good
3883	ZNF568	AFS-GFPIVT	YWR_B_AffSeq_E10_ZNF568-DBD	good
3884	ZNF568	AFS-GFPIVT	YWR_B_AffSeq_F10_ZNF568-FL	good
2712	ZNF569	SMS	UT380-378	bad
2709	ZNF569	HTS-IVT	YWI_A_CA40NTGCCGT	bad
2705	ZNF569	AFS-IVT	YWI_B_AffSeq_C02_ZNF569_DBD	bad
2710	ZNF569	HTS-LYS	YWN_A_CT40NTGTCTG	bad
2706	ZNF569	AFS-LYS	YWN_B_AffSeq_D8_ZNF569-FL	bad
2711	ZNF569	HTS-LYS	YWO_A_CT40NTGTCTG	bad
2707	ZNF569	HTS-GFPIVT	YWR_A_TC40NAATCTC	good
2708	ZNF569	HTS-GFPIVT	YWR_A_TT40NTACAGC	good
2703	ZNF569	AFS-GFPIVT	YWR_B_AffSeq_G10_ZNF569-DBD	good
2704	ZNF569	AFS-GFPIVT	YWR_B_AffSeq_H10_ZNF569-FL	good
3548	ZNF57	CHS	THC_0481	good
3549	ZNF57	CHS	THC_0577	good
3554	ZNF57	SMS	UT380-380	bad
3555	ZNF57	SMS	UT380-380-2	bad
3551	ZNF57	HTS-IVT	YWF_A_GT40NACGATC	bad
3552	ZNF57	HTS-LYS	YWN_A_GC40NCTTGTA	bad
3546	ZNF57	AFS-LYS	YWN_B_AffSeq_E8_ZNF57-FL	bad
3553	ZNF57	HTS-LYS	YWO_A_GC40NCTTGTA	bad
3547	ZNF57	AFS-LYS	YWO_B_AffSeq_E8_ZNF57-FL	bad
3550	ZNF57	HTS-GFPIVT	YWR_A_AC40NTGTTAC	good
3545	ZNF57	AFS-GFPIVT	YWR_B_AffSeq_A11_ZNF57-FL	good
1355	ZNF575	HTS-LYS	YWN_A_AG40NCTTTTC	bad
1352	ZNF575	HTS-GFPIVT	YWR_A_AT40NCGGGTT	good
1350	ZNF575	CHS	THC_0673	good
1351	ZNF575	CHS	THC_0769	good
