ID	TF	Peaks	RawFiles	macs2-paired-end-peak-count	gem-peak-count	sissrs-peak-count	cpics-peak-count	QC.estFragLen	QC.FRiP_CPICS	QC.FRiP_GEM	QC.FRiP_MACS2-PEMODE	QC.FRiP_SISSRS	QC.NRF	QC.NSC	QC.PBC1	QC.PBC2	QC.RSC	align_count	read_count	align_percent
EXP952550	PRMT3	PEAKS952550	/SELEX_RawData/Phase4/YWP/PRMT3-DBD_GHTSELEX-Well-C11_eGFP-IVT_BatchYWPB_Cycle1_S131_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWP/PRMT3-DBD_GHTSELEX-Well-C11_eGFP-IVT_BatchYWPB_Cycle1_S131_R2_001.fastq.gz	479	2	57	15	80	0.001399707333921	0.000163602155913	0.004926242694709	0.003631058960399	0.999475	1.073828	0.999488	1971.099099	0.3921322	579952	955566	60.7
EXP952551	PRMT3	PEAKS952551	/SELEX_RawData/Phase4/YWP/PRMT3-DBD_GHTSELEX-Well-C11_eGFP-IVT_BatchYWPB_Cycle2_S515_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWP/PRMT3-DBD_GHTSELEX-Well-C11_eGFP-IVT_BatchYWPB_Cycle2_S515_R2_001.fastq.gz	1200	9	71	29	70	0.002857495823867	0.000977564360796	0.017118118779441	0.005564597130687	0.99774	1.412517	0.997941	527.719198	0.9094412	661666	1014218	65.2
EXP952552	PRMT3	PEAKS952552	/SELEX_RawData/Phase4/YWP/PRMT3-DBD_GHTSELEX-Well-C11_eGFP-IVT_BatchYWPB_Cycle3_S899_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWP/PRMT3-DBD_GHTSELEX-Well-C11_eGFP-IVT_BatchYWPB_Cycle3_S899_R2_001.fastq.gz	11562	4	61	31	70	0.00818553888131	0.001610269943864	0.294165007939525	0.008767025249927	0.996265	5.458109	0.997313	446.10101	0.9573195	342416	744090	46.0
EXP952553	SOHLH1	PEAKS952553	/SELEX_RawData/Phase4/YWP/SOHLH1-FL_GHTSELEX-Well-D11_eGFP-IVT_BatchYWPB_Cycle1_S143_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWP/SOHLH1-FL_GHTSELEX-Well-D11_eGFP-IVT_BatchYWPB_Cycle1_S143_R2_001.fastq.gz	385	1	54	17	80	0.001746854182087	7.8953861337281E-05	0.004386873920553	0.003755243029854	0.999658	1.137354	0.999658	2920.898551	0.6889766	471352	770334	61.2
EXP952554	SOHLH1	PEAKS952554	/SELEX_RawData/Phase4/YWP/SOHLH1-FL_GHTSELEX-Well-D11_eGFP-IVT_BatchYWPB_Cycle2_S527_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWP/SOHLH1-FL_GHTSELEX-Well-D11_eGFP-IVT_BatchYWPB_Cycle2_S527_R2_001.fastq.gz	3541	11	282	113	125	0.004065205353646	0.001191874991559	0.030617343975798	0.005196304849885	0.997142	1.222292	0.997297	388.015894	0.4203559	835562	1411716	59.2
EXP952555	SOHLH1	PEAKS952555	/SELEX_RawData/Phase4/YWP/SOHLH1-FL_GHTSELEX-Well-D11_eGFP-IVT_BatchYWPB_Cycle3_S911_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWP/SOHLH1-FL_GHTSELEX-Well-D11_eGFP-IVT_BatchYWPB_Cycle3_S911_R2_001.fastq.gz	28790	34	214	117	85	0.018797549649244	0.006014721865428	0.437049204624049	0.014450153146922	0.992851	4.519417	0.9942	201.852792	0.8177637	377434	800078	47.2
EXP952556	MYPOP	PEAKS952556	/SELEX_RawData/Phase4/YWP/MYPOP-FL_GHTSELEX-Well-E11_eGFP-IVT_BatchYWPB_Cycle1_S155_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWP/MYPOP-FL_GHTSELEX-Well-E11_eGFP-IVT_BatchYWPB_Cycle1_S155_R2_001.fastq.gz	1116	6	97	23	80	0.000806046745133	0.00026217437385	0.007505438723713	0.004136219110838	0.999658	1.178583	0.999672	3156.584071	0.9411215	836910	1459244	57.4
EXP952557	MYPOP	PEAKS952557	/SELEX_RawData/Phase4/YWP/MYPOP-FL_GHTSELEX-Well-E11_eGFP-IVT_BatchYWPB_Cycle2_S539_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWP/MYPOP-FL_GHTSELEX-Well-E11_eGFP-IVT_BatchYWPB_Cycle2_S539_R2_001.fastq.gz	3453	121	1055	472	70	0.062261927044076	0.03544093767231	0.129410514920503	0.051522402254137	0.962748	11.9403	0.986501	124.933066	1.051901	1026478	1808066	56.8
EXP952558	MYPOP	PEAKS952558	/SELEX_RawData/Phase4/YWP/MYPOP-FL_GHTSELEX-Well-E11_eGFP-IVT_BatchYWPB_Cycle3_S923_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWP/MYPOP-FL_GHTSELEX-Well-E11_eGFP-IVT_BatchYWPB_Cycle3_S923_R2_001.fastq.gz	3402	104	231	175	120	0.373986111921573	0.410602789286339	0.70143549045924	0.175322401820622	0.716599	63.03425	0.919484	28.427491	0.6347971	1349692	2261666	59.7
EXP952559	PRDM2	PEAKS952559	/SELEX_RawData/Phase4/YWP/PRDM2-DBD2_GHTSELEX-Well-F11_eGFP-IVT_BatchYWPB_Cycle1_S167_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWP/PRDM2-DBD2_GHTSELEX-Well-F11_eGFP-IVT_BatchYWPB_Cycle1_S167_R2_001.fastq.gz	25	0	62	25	70	0.000257713960781	0	0.000244412595063	0.004199906225372	0.999858	1.110633	0.999858	7045.6	0.8230976	1338972	2354624	56.9
EXP952560	PRDM2	PEAKS952560	/SELEX_RawData/Phase4/YWP/PRDM2-DBD2_GHTSELEX-Well-F11_eGFP-IVT_BatchYWPB_Cycle2_S551_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWP/PRDM2-DBD2_GHTSELEX-Well-F11_eGFP-IVT_BatchYWPB_Cycle2_S551_R2_001.fastq.gz	3500	6	307	207	110	0.003390498934649	0.000233701595926	0.015046366031473	0.00480001168508	0.99972	1.151899	0.999723	3635.5	0.3663322	1224924	2187098	56.0
EXP952561	PRDM2	PEAKS952561	/SELEX_RawData/Phase4/YWP/PRDM2-DBD2_GHTSELEX-Well-F11_eGFP-IVT_BatchYWPB_Cycle3_S935_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWP/PRDM2-DBD2_GHTSELEX-Well-F11_eGFP-IVT_BatchYWPB_Cycle3_S935_R2_001.fastq.gz	9371	234	2607	1139	65	0.030033717546014	0.009011698247185	0.092792224385633	0.036994321612472	0.996113	3.929711	0.997009	388.324756	0.9808685	1311842	2635952	49.8
EXP952562	TRAFD1	PEAKS952562	/SELEX_RawData/Phase4/YWP/TRAFD1-DBD_GHTSELEX-Well-G11_eGFP-IVT_BatchYWPB_Cycle1_S179_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWP/TRAFD1-DBD_GHTSELEX-Well-G11_eGFP-IVT_BatchYWPB_Cycle1_S179_R2_001.fastq.gz	484	2	64	14	85	0.001485530928754	0.000329517769651	0.006482316780017	0.004343152242612	0.999272	1.15942	0.999299	1470.136	0.7102361	499936	737958	67.7
EXP952563	TRAFD1	PEAKS952563	/SELEX_RawData/Phase4/YWP/TRAFD1-DBD_GHTSELEX-Well-G11_eGFP-IVT_BatchYWPB_Cycle2_S563_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWP/TRAFD1-DBD_GHTSELEX-Well-G11_eGFP-IVT_BatchYWPB_Cycle2_S563_R2_001.fastq.gz	897	3	79	27	80	0.003218131348565	0.000526187353201	0.01910288869231	0.004880578348534	0.997292	1.64435	0.997454	416.909968	0.8582441	541400	827666	65.4
EXP952564	TRAFD1	PEAKS952564	/SELEX_RawData/Phase4/YWP/TRAFD1-DBD_GHTSELEX-Well-G11_eGFP-IVT_BatchYWPB_Cycle3_S947_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWP/TRAFD1-DBD_GHTSELEX-Well-G11_eGFP-IVT_BatchYWPB_Cycle3_S947_R2_001.fastq.gz	7618	11	70	26	115	0.012936767017289	0.008463305525329	0.358844154273969	0.009027525893685	0.991499	5.551308	0.994488	256.410526	0.2542608	269898	489722	55.1
EXP952565	PRMT3	PEAKS952565	/SELEX_RawData/Phase4/YWP/PRMT3-FL_GHTSELEX-Well-H11_eGFP-IVT_BatchYWPB_Cycle1_S191_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWP/PRMT3-FL_GHTSELEX-Well-H11_eGFP-IVT_BatchYWPB_Cycle1_S191_R2_001.fastq.gz	2228	0	94	66	95	0.00090305662542	0	0.008689666475457	0.00413832664099	0.99935	1.130302	0.999357	1575.537662	0.7229809	1492652	2504874	59.6
EXP952566	PRMT3	PEAKS952566	/SELEX_RawData/Phase4/YWP/PRMT3-FL_GHTSELEX-Well-H11_eGFP-IVT_BatchYWPB_Cycle2_S575_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWP/PRMT3-FL_GHTSELEX-Well-H11_eGFP-IVT_BatchYWPB_Cycle2_S575_R2_001.fastq.gz	5342	15	615	301	75	0.007071820993906	0.001197808435672	0.038764981982861	0.009144854800111	0.997728	1.576532	0.997843	487.163592	1.013319	1037768	1908030	54.4
EXP952567	PRMT3	PEAKS952567	/SELEX_RawData/Phase4/YWP/PRMT3-FL_GHTSELEX-Well-H11_eGFP-IVT_BatchYWPB_Cycle3_S959_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWP/PRMT3-FL_GHTSELEX-Well-H11_eGFP-IVT_BatchYWPB_Cycle3_S959_R2_001.fastq.gz	52728	162	897	549	155	0.042419954627313	0.020423556376734	0.257589400565989	0.019716069883294	0.987725	4.017914	0.990825	134.050684	0.4129425	581336	1510708	38.5
EXP952568	ZNF160	PEAKS952568	/SELEX_RawData/Phase4/YWP/ZNF160-DBD_GHTSELEX-Well-A12_eGFP-IVT_BatchYWPB_Cycle1_S108_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWP/ZNF160-DBD_GHTSELEX-Well-A12_eGFP-IVT_BatchYWPB_Cycle1_S108_R2_001.fastq.gz	4	0	43	6	70	0.000237499246034	0	0.000162102659992	0.003072410881235	0.999909	1.171271	0.999909	11005.875	1.307599	584710	944036	61.9
EXP952569	ZNF160	PEAKS952569	/SELEX_RawData/Phase4/YWP/ZNF160-DBD_GHTSELEX-Well-A12_eGFP-IVT_BatchYWPB_Cycle2_S492_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWP/ZNF160-DBD_GHTSELEX-Well-A12_eGFP-IVT_BatchYWPB_Cycle2_S492_R2_001.fastq.gz	4355	0	608	102	65	0.001650610928711	0	0.027517688334031	0.007915276145182	0.999501	1.699932	0.999507	2047.078704	0.9047087	1041998	1631280	63.9
EXP952570	ZNF160	PEAKS952570	/SELEX_RawData/Phase4/YWP/ZNF160-DBD_GHTSELEX-Well-A12_eGFP-IVT_BatchYWPB_Cycle3_S876_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWP/ZNF160-DBD_GHTSELEX-Well-A12_eGFP-IVT_BatchYWPB_Cycle3_S876_R2_001.fastq.gz	73575	81	1884	234	160	0.01929914549842	0.010421888296942	0.162541821615509	0.006889637565428	0.994543	1.178961	0.995124	226.761714	0.0102022	780810	1024966	76.2
EXP952571	KAT7	PEAKS952571	/SELEX_RawData/Phase4/YWP/KAT7-FL_GHTSELEX-Well-B12_eGFP-IVT_BatchYWPB_Cycle1_S120_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWP/KAT7-FL_GHTSELEX-Well-B12_eGFP-IVT_BatchYWPB_Cycle1_S120_R2_001.fastq.gz	2	0	38	4	65	0.000169753422273	0	5.22318222376983E-05	0.002968508563843	0.999956	1.075181	0.999956	22883	0.883448	502804	903352	55.7
EXP952572	KAT7	PEAKS952572	/SELEX_RawData/Phase4/YWP/KAT7-FL_GHTSELEX-Well-B12_eGFP-IVT_BatchYWPB_Cycle2_S504_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWP/KAT7-FL_GHTSELEX-Well-B12_eGFP-IVT_BatchYWPB_Cycle2_S504_R2_001.fastq.gz	2367	0	290	115	90	0.001840251593885	0	0.012751079728525	0.005058013985055	0.999768	1.160505	0.999768	4301.462963	0.5386351	1047142	1879970	55.7
EXP952573	KAT7	PEAKS952573	/SELEX_RawData/Phase4/YWP/KAT7-FL_GHTSELEX-Well-B12_eGFP-IVT_BatchYWPB_Cycle3_S888_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWP/KAT7-FL_GHTSELEX-Well-B12_eGFP-IVT_BatchYWPB_Cycle3_S888_R2_001.fastq.gz	2318	20	347	165	100	0.007862498537314	0.001395177187503	0.031008938135143	0.007758985391145	0.999209	1.495082	0.99924	1363.302469	0.4252555	516908	1090914	47.4
EXP952574	PRDM13	PEAKS952574	/SELEX_RawData/Phase4/YWP/PRDM13-DBD_GHTSELEX-Well-C12_eGFP-IVT_BatchYWPB_Cycle1_S132_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWP/PRDM13-DBD_GHTSELEX-Well-C12_eGFP-IVT_BatchYWPB_Cycle1_S132_R2_001.fastq.gz	50766	45	1073	379	150	0.027881451899303	0.005293522470668	0.461776077298829	0.019096884862536	0.997043	3.218846	0.997102	351.427553	0.3683603	347682	517504	67.2
EXP952575	PRDM13	PEAKS952575	/SELEX_RawData/Phase4/YWP/PRDM13-DBD_GHTSELEX-Well-C12_eGFP-IVT_BatchYWPB_Cycle2_S516_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWP/PRDM13-DBD_GHTSELEX-Well-C12_eGFP-IVT_BatchYWPB_Cycle2_S516_R2_001.fastq.gz	18666	2421	5971	3196	-5	0.435675917110382	0	0.679349295344218	0.134190204167989	0.850035	74.02456	0.909181	15.676604	0.3488496	1267790	2098534	60.4
EXP952576	PRDM13	PEAKS952576	/SELEX_RawData/Phase4/YWP/PRDM13-DBD_GHTSELEX-Well-C12_eGFP-IVT_BatchYWPB_Cycle3_S900_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWP/PRDM13-DBD_GHTSELEX-Well-C12_eGFP-IVT_BatchYWPB_Cycle3_S900_R2_001.fastq.gz	3802	498	1109	557	75	0.552933691111787	0.518907853605909	0.896262690530858	0.420910675260726	0.679671	1653.221	0.86666	15.029651	1.020054	808434	1406902	57.5
EXP952577	ZNF14	PEAKS952577	/SELEX_RawData/Phase4/YWP/ZNF14-FL_GHTSELEX-Well-D12_eGFP-IVT_BatchYWPB_Cycle1_S144_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWP/ZNF14-FL_GHTSELEX-Well-D12_eGFP-IVT_BatchYWPB_Cycle1_S144_R2_001.fastq.gz	283	0	42	4	75	0.00015064165201	0	0.002450980392157	0.003253045404208	0.999906	1.105668	0.999906	10632.826087	0.8517729	537876	1010126	53.2
EXP952578	ZNF14	PEAKS952578	/SELEX_RawData/Phase4/YWP/ZNF14-FL_GHTSELEX-Well-D12_eGFP-IVT_BatchYWPB_Cycle2_S528_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWP/ZNF14-FL_GHTSELEX-Well-D12_eGFP-IVT_BatchYWPB_Cycle2_S528_R2_001.fastq.gz	3261	9	412	156	75	0.002604046157665	0.000540581472148	0.018293529429087	0.005986361360835	0.999398	1.280416	0.999406	1706.761733	0.7735252	1125166	2137860	52.6
EXP952579	ZNF14	PEAKS952579	/SELEX_RawData/Phase4/YWP/ZNF14-FL_GHTSELEX-Well-D12_eGFP-IVT_BatchYWPB_Cycle3_S912_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWP/ZNF14-FL_GHTSELEX-Well-D12_eGFP-IVT_BatchYWPB_Cycle3_S912_R2_001.fastq.gz	2437	13	321	140	90	0.006880986194992	0.001142846213067	0.034199314292272	0.007765616108872	0.998732	1.700023	0.998813	895.50431	0.482333	516108	1158252	44.6
EXP952580	THAP10	PEAKS952580	/SELEX_RawData/Phase4/YWP/THAP10-FL_GHTSELEX-Well-E12_eGFP-IVT_BatchYWPB_Cycle1_S156_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWP/THAP10-FL_GHTSELEX-Well-E12_eGFP-IVT_BatchYWPB_Cycle1_S156_R2_001.fastq.gz	66	2	78	29	70	0.000481073756625	4.16930589074815E-05	0.00103911931431	0.004177323786692	0.999536	1.129632	0.999544	2222.623656	1.138662	1506954	2553208	59.0
EXP952581	THAP10	PEAKS952581	/SELEX_RawData/Phase4/YWP/THAP10-FL_GHTSELEX-Well-E12_eGFP-IVT_BatchYWPB_Cycle2_S540_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWP/THAP10-FL_GHTSELEX-Well-E12_eGFP-IVT_BatchYWPB_Cycle2_S540_R2_001.fastq.gz	5090	12	537	237	75	0.005851059101697	0.001224433560591	0.031650829770402	0.007493266726518	0.99825	1.439577	0.998328	623.794406	0.8903407	1205788	2119024	56.9
EXP952582	THAP10	PEAKS952582	/SELEX_RawData/Phase4/YWP/THAP10-FL_GHTSELEX-Well-E12_eGFP-IVT_BatchYWPB_Cycle3_S924_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWP/THAP10-FL_GHTSELEX-Well-E12_eGFP-IVT_BatchYWPB_Cycle3_S924_R2_001.fastq.gz	39647	63	373	197	65	0.02246963562753	0.007318592338835	0.412651821862348	0.019526627218935	0.992139	5.024413	0.993978	203.468498	1.066398	440748	992932	44.4
EXP952583	TTF1	PEAKS952583	/SELEX_RawData/Phase4/YWP/TTF1-DBD_GHTSELEX-Well-F12_eGFP-IVT_BatchYWPB_Cycle1_S168_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWP/TTF1-DBD_GHTSELEX-Well-F12_eGFP-IVT_BatchYWPB_Cycle1_S168_R2_001.fastq.gz	18	0	89	28	75	0.00053056174673	0	0.00044947152343	0.003908548763027	0.999746	1.138202	0.999749	4014.495327	0.8718927	994022	1605598	61.9
EXP952584	TTF1	PEAKS952584	/SELEX_RawData/Phase4/YWP/TTF1-DBD_GHTSELEX-Well-F12_eGFP-IVT_BatchYWPB_Cycle2_S552_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWP/TTF1-DBD_GHTSELEX-Well-F12_eGFP-IVT_BatchYWPB_Cycle2_S552_R2_001.fastq.gz	5364	18	468	364	95	0.00611267140261	0.000962759987923	0.029015725079803	0.006167740514346	0.999023	1.248503	0.999041	1063.369919	0.5845089	1301304	2186042	59.5
EXP952585	TTF1	PEAKS952585	/SELEX_RawData/Phase4/YWP/TTF1-DBD_GHTSELEX-Well-F12_eGFP-IVT_BatchYWPB_Cycle3_S936_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWP/TTF1-DBD_GHTSELEX-Well-F12_eGFP-IVT_BatchYWPB_Cycle3_S936_R2_001.fastq.gz	53043	114	834	431	70	0.029198905992573	0.008775984035756	0.415755446928134	0.027632931146044	0.993458	4.893436	0.994607	216.430622	0.9376995	698104	1544020	45.2
EXP952586	RFX5	PEAKS952586	/SELEX_RawData/Phase4/YWP/RFX5-FL_GHTSELEX-Well-G12_eGFP-IVT_BatchYWPB_Cycle1_S180_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWP/RFX5-FL_GHTSELEX-Well-G12_eGFP-IVT_BatchYWPB_Cycle1_S180_R2_001.fastq.gz	55	4	69	31	70	0.000598042198697	0.000136395589176	0.000673234638884	0.003402895083813	0.999868	1.148561	0.999868	7593.253333	0.8871087	1287330	2344160	54.9
EXP952587	RFX5	PEAKS952587	/SELEX_RawData/Phase4/YWP/RFX5-FL_GHTSELEX-Well-G12_eGFP-IVT_BatchYWPB_Cycle2_S564_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWP/RFX5-FL_GHTSELEX-Well-G12_eGFP-IVT_BatchYWPB_Cycle2_S564_R2_001.fastq.gz	7253	481	1353	1090	75	0.035035483544597	0.023930314461773	0.061967325268234	0.026345668662867	0.993807	5.519099	0.995982	351.67984	1.076434	1516040	2820630	53.7
EXP952588	RFX5	PEAKS952588	/SELEX_RawData/Phase4/YWP/RFX5-FL_GHTSELEX-Well-G12_eGFP-IVT_BatchYWPB_Cycle3_S948_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWP/RFX5-FL_GHTSELEX-Well-G12_eGFP-IVT_BatchYWPB_Cycle3_S948_R2_001.fastq.gz	3218	446	1173	726	70	0.140804250694361	0.119175086208053	0.186401713874241	0.104590159535214	0.944902	44.93958	0.981893	110.451389	1.166112	1028366	1717452	59.9
EXP952589	ZGPAT	PEAKS952589	/SELEX_RawData/Phase4/YWP/ZGPAT-DBD_GHTSELEX-Well-H12_eGFP-IVT_BatchYWPB_Cycle1_S192_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWP/ZGPAT-DBD_GHTSELEX-Well-H12_eGFP-IVT_BatchYWPB_Cycle1_S192_R2_001.fastq.gz	1901	0	92	29	70	0.001306188032551	0	0.01218133401436	0.004724623107557	0.998475	1.179257	0.998499	677.423636	1.101367	1195074	1911890	62.5
EXP952590	ZGPAT	PEAKS952590	/SELEX_RawData/Phase4/YWP/ZGPAT-DBD_GHTSELEX-Well-H12_eGFP-IVT_BatchYWPB_Cycle2_S576_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWP/ZGPAT-DBD_GHTSELEX-Well-H12_eGFP-IVT_BatchYWPB_Cycle2_S576_R2_001.fastq.gz	5521	14	223	72	70	0.003134216639678	0.001085494630678	0.041108635944783	0.006858894644396	0.99342	1.300967	0.994173	187.52221	1.017731	1249718	2131434	58.6
EXP952591	ZGPAT	PEAKS952591	/SELEX_RawData/Phase4/YWP/ZGPAT-DBD_GHTSELEX-Well-H12_eGFP-IVT_BatchYWPB_Cycle3_S960_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWP/ZGPAT-DBD_GHTSELEX-Well-H12_eGFP-IVT_BatchYWPB_Cycle3_S960_R2_001.fastq.gz	19641	37	197	130	100	0.025936231225689	0.008744782941995	0.361148178643423	0.014834899633741	0.985892	4.458757	0.990745	142.803758	0.7795351	325260	740862	43.9
EXP952592	ZBED9	PEAKS952592	/SELEX_RawData/Phase4/YWQ/ZBED9-DBD_GHTSELEX-Well-A1_eGFP-IVT_BatchYWQB_Cycle1_S289_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWQ/ZBED9-DBD_GHTSELEX-Well-A1_eGFP-IVT_BatchYWQB_Cycle1_S289_R2_001.fastq.gz	17	0	79	13	85	0.000433557815045	0	0.00015185527532	0.003851401910295	0.999801	1.069084	0.999803	5138.772727	0.5195151	1011280	1633740	61.9
EXP952593	ZBED9	PEAKS952593	/SELEX_RawData/Phase4/YWQ/ZBED9-DBD_GHTSELEX-Well-A1_eGFP-IVT_BatchYWQB_Cycle2_S673_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWQ/ZBED9-DBD_GHTSELEX-Well-A1_eGFP-IVT_BatchYWQB_Cycle2_S673_R2_001.fastq.gz	2401	3	321	148	70	0.003834609142742	0.000172341983943	0.01923911014089	0.006597825618636	0.999498	1.474119	0.999521	2177.886792	0.842931	795396	1485320	53.6
EXP952594	ZBED9	PEAKS952594	/SELEX_RawData/Phase4/YWQ/ZBED9-DBD_GHTSELEX-Well-A1_eGFP-IVT_BatchYWQB_Cycle3_S1057_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWQ/ZBED9-DBD_GHTSELEX-Well-A1_eGFP-IVT_BatchYWQB_Cycle3_S1057_R2_001.fastq.gz	3255	56	572	300	65	0.014221319281316	0.003991810043807	0.047159704145769	0.015872008126468	0.997907	2.770398	0.998255	632.729114	0.9030272	618432	1346672	45.9
EXP952595	KIN	PEAKS952595	/SELEX_RawData/Phase4/YWQ/KIN-FL_GHTSELEX-Well-B1_eGFP-IVT_BatchYWQB_Cycle1_S301_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWQ/KIN-FL_GHTSELEX-Well-B1_eGFP-IVT_BatchYWQB_Cycle1_S301_R2_001.fastq.gz	1281	0	68	8	95	0.000585186423675	0	0.012649706526809	0.003524318235817	0.998354	1.08773	0.998418	656.74344	0.4904446	844040	1321056	63.9
EXP952596	KIN	PEAKS952596	/SELEX_RawData/Phase4/YWQ/KIN-FL_GHTSELEX-Well-B1_eGFP-IVT_BatchYWQB_Cycle2_S685_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWQ/KIN-FL_GHTSELEX-Well-B1_eGFP-IVT_BatchYWQB_Cycle2_S685_R2_001.fastq.gz	1036	3	78	21	85	0.003533129565353	0.001077552712014	0.028565507952132	0.004983681293063	0.99588	1.619238	0.99625	290.003049	0.7251642	390100	676026	57.7
EXP952597	KIN	PEAKS952597	/SELEX_RawData/Phase4/YWQ/KIN-FL_GHTSELEX-Well-B1_eGFP-IVT_BatchYWQB_Cycle3_S1069_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWQ/KIN-FL_GHTSELEX-Well-B1_eGFP-IVT_BatchYWQB_Cycle3_S1069_R2_001.fastq.gz	3211	28	113	57	95	0.047127414065347	0.025932223976679	0.351087088546095	0.036863840641322	0.971521	14.69389	0.984558	95.060606	0.3689491	139322	354220	39.3
EXP952598	PHF21A	PEAKS952598	/SELEX_RawData/Phase4/YWQ/PHF21A-FL_GHTSELEX-Well-C1_eGFP-IVT_BatchYWQB_Cycle1_S313_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWQ/PHF21A-FL_GHTSELEX-Well-C1_eGFP-IVT_BatchYWQB_Cycle1_S313_R2_001.fastq.gz	9	0	54	8	70	0.000302018345457	0	8.34145906500873E-05	0.003385481834316	0.999841	1.133774	0.999841	6293	1.119614	782902	1315284	59.5
EXP952599	PHF21A	PEAKS952599	/SELEX_RawData/Phase4/YWQ/PHF21A-FL_GHTSELEX-Well-C1_eGFP-IVT_BatchYWQB_Cycle2_S697_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWQ/PHF21A-FL_GHTSELEX-Well-C1_eGFP-IVT_BatchYWQB_Cycle2_S697_R2_001.fastq.gz	3462	9	493	230	70	0.005756802411414	0.000857217293378	0.027921192036283	0.008003496101902	0.999229	1.580067	0.999251	1375.476744	0.9496988	850130	1454324	58.5
EXP952600	PHF21A	PEAKS952600	/SELEX_RawData/Phase4/YWQ/PHF21A-FL_GHTSELEX-Well-C1_eGFP-IVT_BatchYWQB_Cycle3_S1081_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWQ/PHF21A-FL_GHTSELEX-Well-C1_eGFP-IVT_BatchYWQB_Cycle3_S1081_R2_001.fastq.gz	52565	101	727	401	85	0.026799770042069	0.008505219722654	0.394007124397569	0.0227540148613	0.993857	4.050698	0.994971	233.37707	0.7468865	539324	1164076	46.3
EXP952601	ZBED5	PEAKS952601	/SELEX_RawData/Phase4/YWQ/ZBED5-FL_GHTSELEX-Well-D1_eGFP-IVT_BatchYWQB_Cycle1_S325_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWQ/ZBED5-FL_GHTSELEX-Well-D1_eGFP-IVT_BatchYWQB_Cycle1_S325_R2_001.fastq.gz	2049	1	71	21	90	0.000477237617021	7.61111716800615E-05	0.00961674939471	0.004167600914157	0.999301	1.136023	0.999309	1463.948485	0.6920089	1228030	2052478	59.8
EXP952602	ZBED5	PEAKS952602	/SELEX_RawData/Phase4/YWQ/ZBED5-FL_GHTSELEX-Well-D1_eGFP-IVT_BatchYWQB_Cycle2_S709_R1_001.fastq.gz;/SELEX_RawData/Phase4/YWQ/ZBED5-FL_GHTSELEX-Well-D1_eGFP-IVT_BatchYWQB_Cycle2_S709_R2_001.fastq.gz	4795	23	453	198	90	0.007628647631001	0.002062415019349	0.045121456960569	0.009524369835791	0.996757	1.791752	0.997046	367.049757	0.8459049	937514	1715314	54.7
